id|name|description
6f60ebe6-913a-541e-ac8c-baa379353c17|Distributed P-Match Graph Computation|The authors propose a distributed approach to compute the p-match graph in parallel. This involves computing the local p-match graph for each partition of the pattern in parallel, and then merging the results to obtain the final p-match graph.
5ba4d3a6-193b-5c9f-b0e3-a9e5d6913f1a|Distributed Vertex-Centric Load Balancing (DVCLB)|DVCLB is a load balancing strategy that dynamically adjusts the workload distribution among processing units based on the vertex degrees and edge distributions in the graph. It uses a distributed vertex-centric approach, where each vertex is responsible for managing its own workload and communicating with neighboring vertices to achieve a balanced distribution.
46341b49-76ec-5d75-9404-87c938177bb0|Graph-Aware Load Balancing (GALB)|GALB is a load balancing approach that leverages graph structural properties to optimize workload distribution. It uses a graph-aware partitioning strategy to divide the graph into subgraphs, each with a balanced workload, and assigns these subgraphs to processing units.
01fa2ca8-2597-5700-aacf-65b13be55c30|Hierarchical Graph Partitioning|The authors propose a hierarchical graph partitioning approach to minimize communication overhead. This approach involves recursively partitioning the graph into smaller subgraphs, which are then processed in parallel. By doing so, the amount of data that needs to be exchanged between nodes is significantly reduced, leading to lower communication overhead.
4b7c1e83-f8e0-5d48-9687-51bac1b0d792|Asynchronous Data Transfer|The authors propose an asynchronous data transfer mechanism to minimize communication overhead. This mechanism allows nodes to transfer data in the background while continuing to process other tasks, reducing the overall communication overhead.
9491ef60-2805-5cf7-aa66-593837aa9167|Adaptive Task Scheduling|The authors propose an adaptive task scheduling approach to minimize communication overhead. This approach involves dynamically scheduling tasks based on the available computational resources and communication bandwidth, reducing the overall communication overhead.
ce50f060-b6c8-5cba-b309-779691e0d2bb|Single Sink DAG (SSD) Plan|The SSD plan is a solution proposed by the authors to address the scalability challenges in graph processing. It involves converting a pattern query into a Single Sink DAG (SSD) and designing an evaluation plan with message transitions on the SSD to detect the pattern in a large dynamic graph.
22659e4f-3157-5995-9f55-1d5e296a0e16|Neighborhood-based Transition Rule Attachment|This solution is an optimization technique proposed by the authors to reduce the evaluation cost of the SSD plan. It involves attaching transition rules to data vertices based on their neighborhood structural requirements.
20101e07-b0fc-58ac-9267-4d1a4e1c848e|Incremental Evaluation|The authors propose an incremental evaluation approach to support continuous pattern detection over dynamic graphs. This approach allows the system to evaluate the query in an incremental way, rather than re-evaluating the query from scratch when the graph changes.
7b8c5237-faed-5a11-acf9-802dd17a1b7f|Neighborhood-based Optimized Rule Attachment|This solution addresses the communication overhead minimization challenge by attaching message transition rules to data vertices based on their neighborhood structural requirements. This approach reduces the number of unnecessary messages and minimizes the memory allocation and message transfer cost in the query evaluation.
11163110-7443-52da-b062-cb3caa5357d4|Triangle Complete Subgraph (TC Subgraph) Construction|The authors propose constructing a Triangle Complete Subgraph (TC Subgraph) for each computing node to address the scalability challenges in processing large-scale graphs. This solution involves creating a subgraph that contains all the internal edges and cross edges of the original graph, allowing for efficient local computation and reducing the need for communication between nodes.
719e74a0-b4e0-5f34-96cb-06888c718a7b|Subgraph-Oriented Model|The authors propose a subgraph-oriented model to address the scalability challenges in processing large-scale graphs. This solution involves treating the local subgraph partition as the minimal operating unit and allowing users to access and update the local graph directly.
80004dda-a1db-5f73-98be-d489120e5555|Edge Support Law|The authors propose the Edge Support Law to address the scalability challenges in processing large-scale graphs. This solution involves identifying the power-law distribution between the frequency and edges' initial supports, which ensures that the parallel algorithm achieves a low space cost for graphs in the real world.
